,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA3B3C3_rep5,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep2
66,5.5275,174.41964202991153,162.07119286936415,177.34066134855843,164.89264866880592,171.66470763637065,174.4724733353873,162.97606231938366,185.22330815528684,179.68903235978158,155.91686699284713,158.44585093781097,159.3480271725527,158.11095259362733,195.4771533847723,169.07875505710732,181.22908231499167,165.64914633954305,156.10086191033417,162.09161351077066,163.31664695932503,163.94160513636731,161.40329223615524,177.835048714647,164.73570966309418,153.9892957012788,161.79816721037366,163.84690200648714,158.3919589547767,164.7939722726806,157.31401323520257,163.43386901062118,161.47497956511214,170.13196349153554,172.88143143146746,168.85375287532312,173.2476944506332,182.59871543870722,165.77611593941174,157.33283014455534,168.7125624989691,181.24870228957835,181.0918079642296,166.86318074250033,183.25460900921982
67,5.610833333333333,174.48596718394057,162.20109593520394,177.457250838959,165.02425985928537,171.80789032762448,174.60454693920738,163.08418339431293,185.32354418077423,179.74357761381418,156.0363590721175,158.54649402557087,159.46655312568294,158.22688204642895,195.593339794228,169.17811769899194,181.3100810487666,165.71201946492525,156.2231288426974,162.1915090743655,163.45544952788146,164.0576533375627,161.52083460019722,177.93013423338724,164.79752908371634,154.11126344048782,161.9181727837902,163.95489581104988,158.5067220931991,164.90725592259892,157.41060226731636,163.49269918136326,161.57799294522184,170.25002149424537,172.9980879229193,168.96285265309425,173.35745604676939,182.6860422526735,165.87687815211365,157.44875120957164,168.81918701662175,181.3474868177591,181.19992872672103,166.95852971200185,183.34092598688827
68,5.696944444444444,174.55299057669586,162.33113918449968,177.5739187893387,165.1559086148738,171.95097759479407,174.73659659724416,163.19238128767935,185.4240111811342,179.79882970958946,156.1560053656687,158.64728006748715,159.58516301278442,158.34285977629247,195.70970182047088,169.27758909855683,181.3912288115611,165.77560080848164,156.34550172827085,162.29151248559359,163.59415055918942,164.17369801492453,161.63834890022585,178.02532862631176,164.8600876955811,154.23336272510278,162.03824759837445,164.06314932771377,158.62175640338177,165.02052080601985,157.50730539222715,163.55225209605268,161.68113343947292,170.36811620348902,173.11485818802024,169.07201681839996,173.46723302443306,182.77345722455212,165.97785196016667,157.56474083550046,168.9258599891845,181.44665468783165,181.3082607869961,167.05405802632808,183.42728838693523
69,5.780277777777777,174.62070902131182,162.46132196599794,177.6906652377466,165.28759506706083,172.0939705378548,174.8686226279206,163.3006559611783,185.52470849504132,179.8547854662059,156.27580515917256,158.74820880176378,159.70385658241426,158.45888573397698,195.82623883385142,169.37716908993423,181.4725254047549,165.83988708165225,156.4679800743159,162.39162394679147,163.73275069698366,164.28973936393152,161.7558354392795,178.12063158488786,164.92338205464202,154.3555929385139,162.158391555642,164.17166206848836,158.7370606848545,165.13376774127084,157.6041223687008,163.61252441697218,161.78440078562653,170.48624756513797,173.23174206037186,169.18124528483864,173.57702543636458,182.86096061728358,166.079036530209,157.68079880190282,169.03258162730333,181.54620411227364,181.4168031740241,167.14976493405428,183.51369655158936
70,5.863611111111111,174.68911933823884,162.59164363042538,177.80749022273497,165.4193193475535,172.23687025459049,175.00062534975734,163.40900737711428,185.62563546235455,179.91144170996265,156.3957577403369,158.84927996751722,159.82263358423722,158.57495987104534,195.9429502062982,169.47685750801418,181.55397063001305,165.90487500341945,156.59056338972664,162.4918436597393,163.87125058431224,164.4057775803229,161.8732945204396,178.21604280180716,164.98740872468568,154.47795346594287,162.27860455787953,164.28043354575692,158.85263374012195,165.24699754498758,157.70105295650214,163.67351281392598,161.8877947224371,170.60441552596288,173.34873937403893,169.29053796681598,173.6868333358593,182.9485526930624,166.1804310308074,157.79692488931633,169.139352141387,181.64613330758698,181.5255549192313,167.24564968590894,183.60015082231862
71,5.946944444444444,174.75821835524323,162.72210353048868,177.92439378335956,165.55108158827622,172.37967784059327,175.13260508137287,163.51743549840089,185.72679142411735,179.9687952743594,156.5158623989054,158.9504933047766,159.9414937690259,158.6910821398643,196.05983531131795,169.57665418844456,181.6355642892859,165.97056130030813,156.7132511850296,162.59217182566073,164.00965086353642,164.52181286009835,161.99072644683054,178.31156197098554,165.05216427733166,154.60044369444304,162.39888650814478,164.38946327227669,158.96847437466366,165.36021103211397,157.79809691639497,163.73521396423973,161.99131498965207,170.72262003363355,173.4658499635493,169.39989477954506,173.79665677676743,183.0362337133368,166.2820346324572,157.91311887925534,169.24617174160682,181.74644049429793,181.63451505650093,167.34171153477382,183.68665153983048
72,6.030277777777777,174.82800290740735,162.85270102087455,178.04137595917933,165.68288192137078,172.52239438926378,175.2645621414834,163.62594028856083,185.8281757225575,180.02684300009636,156.63611842665762,159.05184855448354,160.06043688866058,158.80725249360455,196.17689352399552,169.67655896763117,181.7173061848091,166.03694270638562,156.83604297238406,162.69260864522303,164.14795217633088,164.63784539951806,162.10813152161975,178.40718878756326,165.11764529203256,154.72306301289925,162.51923731026667,164.49875076117866,159.08458139693403,165.47340901590215,157.8952540101421,163.79762455276054,162.09496132801212,170.84086103671902,173.58307366389397,169.50931563904632,173.90649581349408,183.124003938809,166.38384650758232,158.02938055421077,169.3530406378967,181.84712389695704,181.74368262217325,167.4379497356839,183.7731990440718
73,6.113611111111111,174.89846983712948,162.9834354582498,178.1584367902567,165.81472047919647,172.6650209918109,175.39649684890287,163.7345217117259,185.92978770108726,180.08558173507438,156.75652511740898,159.15334545849225,160.17946269612935,158.92347088624058,196.29412422099387,169.77657168273754,181.79919611910367,166.10401596326167,156.95893826558185,162.79315431853695,164.2861551636834,164.75387539510268,162.22551004801767,178.50292294790478,165.18384835607398,154.8458108120279,162.63965686884515,164.6082955259677,159.2009536183623,165.5865923079126,157.9925240005053,163.86074127185694,162.19873347925105,170.95913848468754,173.70041031052705,169.61880046214753,174.01635050099927,183.21186362943507,166.48586583053526,158.14570969765032,169.4599590399532,181.9481817441392,181.85305665504544,167.53436354582752,183.85979367422883
74,6.196944444444444,174.9696159941239,163.1143062012613,178.27557631715732,165.94659739432987,172.80755873725204,175.5284095225431,163.84317973263705,186.0316267043034,180.14500833439487,156.87708176701085,159.25498375956954,160.29857094552804,159.0397372725507,196.41152678055406,169.87669217168508,181.8812338949759,166.17177782008844,157.0819365800474,162.8938090451568,164.42426046589514,164.86990304363331,162.34286232927775,178.59876414959902,165.25077006457448,154.96868648437695,162.7601450892513,164.7180970805225,159.31758985335262,165.69976171801395,158.08990665124537,163.9245608214189,162.3026311860958,171.07745232790654,173.81785973936587,169.72834916648392,174.12622089479785,183.29981304442484,166.58809177759713,158.26210609401824,169.56692715723557,182.04961226844355,181.96263619637162,167.63095222454618,183.94643576872727
75,6.280277777777777,175.04143823542086,163.2453126105359,178.39279458095027,166.07851279956503,172.95000871241288,175.66030048141351,163.95191431664432,186.13369207798698,180.20511966035977,156.99778767335047,159.35676320139473,160.4177613920602,159.15605160811714,196.52910058249532,169.97692027315307,181.96341931551748,166.24022503356062,157.20503743283783,162.99457302408035,164.56226872258054,164.9859285421516,162.46018866869642,178.69471209145908,165.31840702048564,155.09168942432586,162.88070187762733,164.8281549390957,159.43448891928392,165.81291805438315,158.18740172712197,163.98907990885786,162.40665419226644,171.1958025176426,173.93542178679084,169.83796167049798,174.23610705095962,183.38785244224215,166.69052352697756,158.37856952873548,169.67394519896564,182.1514137064936,182.07242028986298,167.7277150333347,184.03312566523218
76,6.363611111111111,175.11393342536653,163.37645404868067,178.51009162320793,166.21046682791336,173.09237200192757,175.79217004462149,164.0607254297068,186.23598316910358,180.26591258247163,157.11864213635093,159.45868352855973,160.53703379203722,159.27241384932603,196.64684500821497,170.0772558265786,182.04575218410528,166.3093543679152,157.32824034264277,163.0954464537491,164.70018057266728,165.10195208795957,162.57748936961318,178.79076647352244,165.38675583459207,155.2148190280857,163.00132714088656,164.9384686163136,159.55164963651006,165.92606212350532,158.28500899389385,164.0542952491067,162.51080224247625,171.31418900606153,174.0530962896455,169.94763789343963,174.34600902610924,183.47598208060458,166.7931602588148,158.49509978819972,169.78101337412787,182.25358429893714,182.18240798168753,167.82465123584115,184.11986370064807
77,6.446944444444444,175.18709843562314,163.50772988028257,178.62746748600597,166.34245961260368,173.23464968823868,175.924018531372,164.16961303839278,186.33849932580316,180.32738397743353,157.23964445797122,159.56074448656904,160.65638790287812,159.38882395336725,196.76475944068844,170.1776986721566,182.12823230440165,166.37916259493178,157.45154482978452,163.1964295320479,164.83799665439633,165.21797387861983,162.69476473541044,178.88692699705084,165.45581312551133,155.3380746936991,163.12202078671334,165.0490376271765,159.66907082835976,166.0391947301739,158.3827282183187,164.12020356461971,162.6150750824316,171.4326117462283,174.17088308523654,170.05737775536616,174.4559268774263,183.56420221648372,166.89600115517567,158.61169665978525,169.88813189146938,182.35612229044628,182.2925983204704,167.9217600978668,184.20665021111887
78,6.533055555555555,175.2609301451688,163.6391394719087,178.74492221192352,166.47449128708223,173.37684285159705,176.0558462609679,164.2785771098796,186.4412398974202,180.38953072914916,157.36079394220633,159.66294582183966,160.77582348310975,159.5052818782347,196.88284326446933,170.27824865083986,182.21085948035412,166.44964649393225,157.57495041621797,163.2975224563052,164.97571760532193,165.3339941119554,162.81201506951376,178.9831933645304,165.52557551969403,155.46145582104015,163.24278272356324,165.15986148705844,159.78675132113656,166.15231667749052,158.4805591681532,164.18680158537268,162.719472458832,171.55107069210717,174.2887820113338,170.16718117714217,174.56586066264524,183.65251310610492,166.99904540005554,158.728359931843,169.99530095949987,182.45902592971746,182.4029903572936,168.01904088736632,184.29348553202792
79,6.616388888888888,175.33542544029768,163.7706821921062,178.86245584404293,166.60656198501263,173.518952570062,176.18765355280976,164.38761761195374,186.54420423447345,180.45234972872274,157.48208989508697,159.7652872817012,160.89534029236674,159.621787582726,197.0010958656893,170.37890560433897,182.29363351619563,166.520802851781,157.69845662553064,163.39872542329303,165.1133440623116,165.45001298604979,162.92924067539158,179.07956527967144,165.59603965142375,155.58496181181457,163.36361286066284,165.2709397117074,159.9046899441189,166.26542876686514,158.578501612153,164.25408604886277,162.8239941193702,171.66956579856145,174.40679290617027,170.2770480804397,174.6758104400554,183.74091500494745,167.10229217937842,158.8450893937006,170.10252078649177,182.5622934694714,182.5135831456961,168.1164928744475,184.38036999799795
80,6.699722222222222,175.41058121461987,163.90235741140225,178.98006842594998,166.73867184027588,173.66097991950124,176.31944072639587,164.49673451301075,186.6473916886663,180.51583787445912,157.60353162467985,159.86776861439589,161.01493809139137,159.7383410264427,197.1195166320582,170.4796693751224,182.3765542164444,166.59262846288493,157.8220629829426,163.50003862922694,165.25087666154613,165.566030699247,163.04644185655542,179.17604244740872,165.66720216281706,155.70859206955961,163.48451110800988,165.38227181724514,160.02288552956006,166.3785317980159,158.6765553200727,164.32205370010863,162.92863981273203,171.78809702135376,174.52491560844203,170.38697838773808,174.785776268501,183.8294081677444,167.20574068099683,158.96188483566235,170.20979158048004,182.66592316645315,182.6243757416739,168.21411533137146,184.46730394289108
81,6.783055555555555,175.48639436906146,164.03416450230415,179.09776000173372,166.87082098697044,173.80292597359085,176.45120810132238,164.60592778205535,186.75080161288636,180.57999207186367,157.72511844108752,159.97038956907843,161.1346166420338,159.8549421697902,197.23810495286395,170.58053980641643,182.45962138590397,166.6651201291932,157.9457690153067,163.601462269766,165.3883160385196,165.68204745015146,163.16361891655976,179.27262457390123,165.73905970382356,155.83234599964408,163.6054773763732,165.49385732016728,160.14133691268813,166.4916265689692,158.77472006266595,164.39070129165037,163.03340928859643,171.9066643171458,174.64314995730834,170.49697202232412,174.89575820738116,183.91799284848275,167.30939009469193,159.0787460490092,170.31711354926233,182.76991328143203,182.73536720367997,168.31190753255257,184.55428769980892
82,6.866388888888888,175.56286181186445,164.16610283929919,179.21553061598658,167.00300955941213,173.94479180381526,176.58295599728314,164.71519738870128,186.85443336120582,180.64480923364235,157.84684965644848,160.07314989581613,161.25437570725182,159.9715909739778,197.35686021897257,170.68151674220522,182.5428348296632,166.73827466019765,158.06957425110815,163.70299654001278,165.52566282803934,165.79806343762814,163.28077215900217,179.3693113665323,165.81160893222582,155.95622300926826,163.7265115772927,165.60569573734327,160.2600429317062,166.6047138760597,158.87299561168533,164.4600255835495,163.13830229763556,172.0252676434986,174.7614957923916,170.60702890829185,175.00575631664998,184.0066693004034,167.4132396121734,159.19567282599877,170.42448690039888,182.87426207920174,182.84655659262415,168.40986875455846,184.64132160109244
83,6.949722222222222,175.63998045858688,164.29817179885472,179.3333803138043,167.13523769213418,174.08657847946742,176.71468473406978,164.82454330317148,186.95828628888125,180.71028627970165,157.96872458493704,160.17604934558886,161.3742150511111,160.08828740101862,197.47578182282825,170.7826000272307,182.6261943530963,166.81208887293232,158.19347822046498,163.8046416345135,165.662917664226,165.9140788608025,163.39790188752312,179.4661025339095,165.88484651363945,156.0802225074641,163.8476136230795,165.71778658601644,160.37900242779207,166.71779451393027,158.9713817398824,164.530023343389,163.24331859151468,172.1439069588723,174.8799529537773,170.71714897054278,175.11577065681627,184.09543777600103,167.51728842707956,159.31266495986534,170.5319118412126,182.97896782858024,182.95794297187336,168.50799827611004,184.728405978322
84,7.033055555555555,175.71774723210277,164.4303707594182,179.45130914078604,167.26750551988718,174.2282870676485,176.8463946315717,164.93396549629796,187.06235975235361,180.7764201371487,158.09074254276345,160.2790876702891,161.49413443878493,160.20503141372964,197.59486915845332,170.8837895069927,182.70969976186277,166.88655959197385,158.31748045512774,163.90639774725784,165.80008118051344,166.0300939190604,163.51500840580619,179.56299778586478,165.95876912151303,156.20434390509504,163.9687834268157,165.8301293838039,160.4982142450985,166.83086927553214,159.06987822100768,164.60069134627327,163.34845792289227,172.26258222262618,174.9985212820141,170.82733213478576,175.22580128894387,184.18429852702425,167.62153573497727,159.42972224481989,170.63938857878904,183.0840288024098,183.06952540725143,168.60629537808143,184.81554116231746
85,7.116388888888888,175.79615906260204,164.5626991014171,179.56931714303417,167.39981317763917,174.36991863326818,176.97808600977612,165.04346393952179,187.16665310924833,180.84320774029115,158.21290284817385,160.38226462272178,161.61413363655444,160.32182297573172,197.7141216214482,170.98508502774888,182.7933508619074,166.96168364944126,158.4415804884796,164.00826507167906,165.93715400964888,166.1461088120482,163.6320920175779,179.65999683345441,166.03337343712812,156.32858661485602,164.0900209023545,165.9427236486967,160.6176772307531,166.94393895212465,159.16848482981072,164.6720263748282,163.45372004541983,172.38129339501884,175.11720061811386,170.93757832753698,175.33584827465148,184.27325180447556,167.72598073336198,159.54684447604998,170.74691731997635,183.18944327755705,183.1813029670392,168.7047593435001,184.90272748313802
86,7.199722222222222,175.87521288759064,164.69515620725898,179.6874043671545,167.5321608005756,174.5114742390445,177.1097591887679,165.15303860489323,187.2711657183753,180.91064603063722,158.33520482145025,160.48557995660454,161.73421241180853,160.4386620514496,197.83353860899135,171.08648643651472,182.8771474594604,167.037457884996,158.5657778555363,164.1102438006539,166.07413678369275,166.2621237396728,163.74915302660781,179.75709938895895,166.10865614959937,156.45295005127363,164.21132596432037,166.0555688990596,160.73739023485825,167.05700433327547,159.26720134204007,164.74402521920106,163.55910471374216,172.50004043720796,175.23599080355143,171.04788747612002,175.4459116761127,184.36229785861127,167.8306226216577,159.66403144971994,170.8544982713853,183.29520953491286,183.2932747219744,168.80338945754664,184.98996527008228
