,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA3B3C3_rep5,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep2
105,8.788611111111111,-0.2037876121299654,-1.3160915210439037,-0.4201241527395323,-1.297409699568104,-1.8146427825919225,-1.4345827606021944,-1.4027826020975667,0.23802961878264117,-0.1674159605738596,-1.3371403746410495,-0.4437075332045678,-1.3769845231980011,-1.7176111841454929,-1.3024415216159522,-1.4348616988806295,0.24664496237517813,-0.21957612000820864,-1.2904534288404532,-0.5065571673692076,-1.849738775046122,-1.7382700422011597,-1.4893437331727193,-1.42364339986329,-0.17442712696130297,-1.3531661493641152,-1.4236430253844277,-1.5010512907280265,-1.5705502106437819,-1.5534162890682475,-1.4608232583184069,-0.14941644281894675,-0.4420152310409831,-1.4415665189641516,-1.5850428121929852,-1.7375052852485247,-1.4969747810532712,0.21916147747495346,-1.1657596226680944,-1.0757745340895886,-1.3790665692749475,-1.375681343992318,-1.5978439029499922,-1.468449456923595,0.12384239202788946
106,8.871944444444445,-0.24465542753713285,-1.3484788365810578,-0.44077216693750626,-1.3387785154358496,-1.860832420234344,-1.4751987094942094,-1.454437275305045,0.23883228806930795,-0.21223855432770172,-1.3708054990573433,-0.45824969062791787,-1.4267482969701035,-1.7743688298195355,-1.348089109286561,-1.4718841197568526,0.24026905171342366,-0.26729498923619477,-1.3172132714654512,-0.5175649347866991,-1.8851551716354198,-1.7843473460501056,-1.5336564880968113,-1.461281260108626,-0.2201600092731185,-1.3897123047892421,-1.4670428190184372,-1.522045674170672,-1.6259996170091977,-1.5884319031945622,-1.507018278265081,-0.1864107294102738,-0.46271849691705585,-1.4874044215521303,-1.620348020113254,-1.7862228587959934,-1.5431791697748976,0.2080328615196969,-1.196804368373471,-1.116165503040941,-1.4033275829962009,-1.4093990999668455,-1.6319287315543476,-1.5027098448224032,0.11850362190218913
107,8.955277777777777,-0.28630483033824183,-1.3773828978444027,-0.4621005217599024,-1.3807901383355383,-1.902567172575854,-1.520003052639404,-1.4921677953453942,0.23722846517417628,-0.2596514727889872,-1.4031990177672817,-0.4791254768392017,-1.4729872391643073,-1.8277735207700108,-1.3964893757659484,-1.5094095383791593,0.23695152323938595,-0.30960169713340296,-1.3436614454012696,-0.5372878801604153,-1.9196942475303316,-1.8370288671513013,-1.5749528815115221,-1.5022171273086462,-0.2705059570986579,-1.4173677790027228,-1.5093086991028029,-1.5432812908749804,-1.682276434267809,-1.6296588590426873,-1.5533189286511875,-0.22740547054762295,-0.487139601081348,-1.5336776894578632,-1.6517609778959037,-1.8306021602990874,-1.5820014288707047,0.20960658074490526,-1.2346302180062443,-1.1596173527276081,-1.4520449654344985,-1.441834702302328,-1.6961895027170901,-1.5439224262862226,0.11490688184141346
108,9.04138888888889,-0.32993291533262825,-1.4008031298127146,-0.4825092746343038,-1.4216447081266956,-1.9432480552148852,-1.5631961122246567,-1.53417414736467,0.236418765822146,-0.30445181227820695,-1.433720294824516,-0.4999346651761611,-1.5079011409861667,-1.8744252387047136,-1.448441752162266,-1.551837818056586,0.2374925645885616,-0.35669324552376114,-1.3723975207648356,-0.5525261844032396,-1.9627566200267357,-1.8871148110118678,-1.623233218111108,-1.5438507400665586,-0.31526182796201296,-1.4429320259094023,-1.551640596840667,-1.5671576672434337,-1.736579576481576,-1.6660979098076192,-1.5985250067032868,-0.26839761808933,-0.5114783195312718,-1.57778630317171,-1.6796815369733398,-1.8810431344397673,-1.620241632444433,0.20888240093607338,-1.266636412454885,-1.2015299003121638,-1.5010189180972253,-1.4725865184123497,-1.7500253400008339,-1.580686532790843,0.10905185889955715
109,9.12472222222222,-0.3771367846355991,-1.427738959444825,-0.5009984834916359,-1.4553423648862471,-1.98107608155826,-1.6067782105346087,-1.5832563171180347,0.24040380455368798,-0.35363667631642337,-1.4603686963185865,-0.5180770298891023,-1.5442897947489889,-1.9181239661353033,-1.495145671161783,-1.5953688228560106,0.23449236311112992,-0.400766643773635,-1.4020210693056856,-0.5728800278715918,-2.002542905733785,-1.928005383399403,-1.662497802632834,-1.5767818382098824,-0.3598244872202754,-1.4662045012456744,-1.6018384442062787,-1.5904743300523556,-1.7859079606873216,-1.7001498069926013,-1.6348363106469188,-0.30898413141517306,-0.5231344292573896,-1.6169302440832223,-1.704909549241107,-1.9255457267073628,-1.6580998551547148,0.20466008862482668,-1.2896221945364439,-1.2441029639338463,-1.537649642254396,-1.502452919734807,-1.7996353694251597,-1.6194014979653164,0.10853824089120237
110,9.208055555555555,-0.4161135476784351,-1.455789815679624,-0.5311682067661603,-1.499483248908518,-2.0118522628211926,-1.6485496699516673,-1.6170142909697582,0.24058419472484166,-0.39540317562526817,-1.4909435903749235,-0.5341523461408972,-1.578552993873834,-1.9632696863773025,-1.5390005670288913,-1.6316024176021466,0.23615110587195026,-0.4402189087918317,-1.4289316644059673,-0.587549590365434,-2.032653720573908,-1.966300790341982,-1.7015469398569745,-1.6116101627904442,-0.4029908080635364,-1.492584662579483,-1.6383021739449921,-1.6144308064519162,-1.8310605068967294,-1.7342153004091254,-1.6690526397066046,-0.35996197742637304,-0.5419077082434096,-1.6627094944811454,-1.7282448670578883,-1.9689098833985677,-1.6955761722150724,0.2015394110889223,-1.31938680899655,-1.2885363627085584,-1.5783373389386595,-1.5252322817319064,-1.825218719466618,-1.6598666575919552,0.10396571639152127
111,9.29138888888889,-0.4590603212083868,-1.4859551294360576,-0.553818503395481,-1.5438675007052352,-2.0483776080272866,-1.685710812956005,-1.6496480558932232,0.2373605485072165,-0.4379484281269442,-1.508844347154847,-0.5563603900069862,-1.610890532889515,-1.9994623835500982,-1.586805875606105,-1.6671384678775503,0.23506897965056273,-0.4834470650295981,-1.4549288810804408,-0.6055350511282662,-2.0664896797828107,-2.0158012381281587,-1.733980934606813,-1.6523354560843826,-0.44595767151488885,-1.5156719693103209,-1.6718317195732686,-1.6274266239661277,-1.8730361380963414,-1.7744951381769327,-1.7025737941058428,-0.4091281305455957,-0.5607979354661908,-1.7003240375534152,-1.7532873432455038,-2.003135551617443,-1.7360706593939197,0.19752013635225002,-1.344729502509411,-1.331429916728869,-1.6144822089452955,-1.551522983890164,-1.8705745210587277,-1.6936813496063339,0.09593397473627147
112,9.37472222222222,-0.5005742292886792,-1.517634333613131,-0.5753494328205413,-1.584295261005523,-2.0770531240085366,-1.7310619621255598,-1.6851575994709154,0.2403334768879933,-0.4826695589442233,-1.5334703388555662,-0.5739009384753733,-1.6425022074325986,-2.0453020425769406,-1.6319610343140591,-1.702976840022615,0.22544617094118954,-0.530448144480622,-1.476012295976477,-0.6142365888471297,-2.0936513979094737,-2.052706933306962,-1.7632000917486423,-1.6847574615921435,-0.48952196643042456,-1.5450658826692303,-1.7088270153786742,-1.6366613104928471,-1.9224337802475646,-1.8089900667240129,-1.7369995750671112,-0.45227957271694874,-0.5746048908957384,-1.7327738573871612,-1.7760368310889123,-2.0376226792754193,-1.7627833930145609,0.19100203318482942,-1.3698495236778152,-1.370383447064011,-1.6388844528322153,-1.5809234097204081,-1.904101907591977,-1.722044914097287,0.09304270602179725
113,9.458055555555555,-0.5482524032985081,-1.5416268630899062,-0.6065610549856232,-1.6221666707559084,-2.1070798154053283,-1.7672034401360328,-1.7115429098944324,0.23650358966992321,-0.5321637004004476,-1.5542209397101814,-0.5859737694466307,-1.6735878142474045,-2.091788649184945,-1.6570654821515092,-1.7307174011355755,0.22528286595273178,-0.5740191866810279,-1.497381487374057,-0.6260543816526055,-2.126139488816153,-2.0868180826879015,-1.7926047161917658,-1.7114759240384818,-0.5334805894992367,-1.5631658657188008,-1.7464879964198838,-1.6453343943037753,-1.9688523622866643,-1.8381008307866038,-1.767129784811868,-0.4944132934059836,-0.5895283554952071,-1.7674589389687054,-1.801693184336211,-2.076571215091292,-1.8025144499551944,0.19798487110281301,-1.3949461230331266,-1.4091967757598818,-1.6731442709199649,-1.6112319467577785,-1.939800014913823,-1.7481566933069128,0.09069160110503174
114,9.54138888888889,-0.5926919819330417,-1.5651321547255008,-0.6380534303383499,-1.6554818711203159,-2.1322586846664366,-1.8047355697608927,-1.7394039759644793,0.2352714954713253,-0.5766279920195297,-1.5710955259876827,-0.5957786617338932,-1.7063471511860047,-2.1275221899050885,-1.6959186596953342,-1.7587600190725037,0.22977925060877386,-0.6143572387093833,-1.516436035185773,-0.6425886071188123,-2.1493545656783812,-2.124334893340961,-1.8205951128884945,-1.7430905893724644,-0.5742304452434168,-1.580771383353174,-1.7918145985266745,-1.6588454040444558,-2.0148908161247676,-1.872628173409192,-1.7909642265605497,-0.538326289599696,-0.6127681112208994,-1.80317926818356,-1.8198562571986354,-2.112581108591223,-1.8276639076489065,0.19246842036848294,-1.4216185530352898,-1.4488697258390442,-1.705261863291721,-1.6368469865617223,-1.9796679813286917,-1.7898160316305674,0.08328035160349329
115,9.62472222222222,-0.6444901112034204,-1.5887496473590925,-0.666026619829684,-1.6890410034800718,-2.1563907320490285,-1.8382586738713713,-1.761940787090869,0.24043780172609056,-0.621259580525952,-1.5890934759929487,-0.615715395062866,-1.741180017208225,-2.1531026520722127,-1.7415200091005307,-1.787704562447313,0.23093551054757872,-0.6564593551866938,-1.5423755209568295,-0.65143944226341,-2.1784972409849663,-2.161257572596605,-1.8465715868341486,-1.7682012047674673,-0.6193684460180596,-1.6030819022980383,-1.830806758299933,-1.6709938687342776,-2.0581480766478624,-1.8981728359445134,-1.816102704532573,-0.5814155658065243,-0.6297239410222657,-1.837534831816432,-1.841125904350557,-2.1444523101087416,-1.856631844083676,0.1844524519902534,-1.443866068072829,-1.4872021213007258,-1.7246374297932914,-1.6589669247159995,-2.009904947597978,-1.8092222756168703,0.07360864989528876
116,9.708055555555555,-0.6888439444367565,-1.6102787818099142,-0.6944806849139262,-1.7264442094339025,-2.179076955618661,-1.8733730754364661,-1.795553333292523,0.23580311468367948,-0.6656556198447676,-1.6120141700667485,-0.635583750071817,-1.7716862123816446,-2.1891300238250233,-1.7790689741002206,-1.8145509006317542,0.23535183112209201,-0.6993225982764045,-1.561999527865042,-0.6658070635475983,-2.1997681265379923,-2.1939863280457716,-1.8725344430670587,-1.7924075186211739,-0.6658915120112563,-1.6224968911106317,-1.8598644131116508,-1.679379317766474,-2.096023081716798,-1.921535558053551,-1.8465450239463335,-0.62347813405635,-0.6437956288419058,-1.8739256175512193,-1.8547019809294878,-2.1757847707847446,-1.8818183378023716,0.18693673772267164,-1.4630879244628474,-1.5183937871208188,-1.7494711700331163,-1.6719901608286816,-2.0565100569400436,-1.8433747739677013,0.07387618911911216
117,9.79138888888889,-0.7319506422761355,-1.6337190008772562,-0.7136156875487197,-1.7546916307979328,-2.19971835124928,-1.9064790975229398,-1.8254416051974718,0.23236803940912187,-0.7112132711015995,-1.6322569905857411,-0.6549835083115821,-1.8006655378815963,-2.22000429410609,-1.8181650000056453,-1.8384989037554198,0.23702839739994025,-0.7479440376844031,-1.5801076407208359,-0.672091646876116,-2.2173678334528173,-2.2279213675398792,-1.8942839866685652,-1.822309280555579,-0.7111965712441015,-1.6384158201797425,-1.8895875011049252,-1.6880012809081193,-2.127114772167285,-1.944717077705537,-1.8706909910192062,-0.6679110139004989,-0.6585829596155667,-1.901151613971013,-1.8665843425360769,-2.2079784425674944,-1.902823467902755,0.18472105006641404,-1.4836833804510248,-1.5540445492518824,-1.7867632833822693,-1.6895150985321483,-2.0936824550302213,-1.8738728775382012,0.07848266317424543
118,9.8775,-0.7778073726806132,-1.6500697493404681,-0.7308316901950455,-1.7907834096056892,-2.212715912623225,-1.9307770632953196,-1.844605594042854,0.2321331797830181,-0.7529297026226409,-1.6508213219624754,-0.6667144522455628,-1.8249177959911638,-2.2439254526618457,-1.8552075337061684,-1.8693484427057399,0.24056539416342948,-0.787720750659014,-1.597099445967248,-0.6850933675972427,-2.2364969721580783,-2.253662899190823,-1.917820522763016,-1.8431062414169865,-0.7580805595706881,-1.6510381617257073,-1.9161759611939595,-1.6824592883001337,-2.1634220918098936,-1.9657181311779535,-1.8967404129675456,-0.7093112324117383,-0.672485719272144,-1.9250128105580944,-1.8691728452341116,-2.2350332782126214,-1.9264473140374772,0.1814051622682904,-1.5028516962116216,-1.5885542346231374,-1.8117139689744546,-1.7095401454830927,-2.1526212900008135,-1.8965159393367728,0.0734277667205579
119,9.960833333333332,-0.8198113109252192,-1.6683304739589533,-0.7519287558172247,-1.821719688108097,-2.232670631231225,-1.9572672960158988,-1.8684452916749164,0.2206991385015403,-0.7944020899346533,-1.6683065506453905,-0.676776365249725,-1.8504427901011864,-2.2666934900425884,-1.8875960236692733,-1.8914993891279845,0.2509630059095479,-0.8260498219910035,-1.6119745316799274,-0.6878124005027959,-2.2549561523956845,-2.2826111313709765,-1.9413443565177704,-1.8633981532760098,-0.8007404206781105,-1.6667633898004113,-1.9484297330640634,-1.6841528704572823,-2.1953439874300567,-1.9827394530565292,-1.9228930980066847,-0.7522758241842801,-0.6871036947336812,-1.9515091976939396,-1.8852673455505167,-2.254749231283123,-1.9514899564140809,0.17438884832124005,-1.5243921338474773,-1.6241226711404702,-1.8427234257060092,-1.7162637133625163,-2.2055257124410894,-1.9283033145250796,0.07591119517850428
120,10.044166666666666,-0.8649596396009547,-1.6843006234721765,-0.7727069478829188,-1.8525006087734832,-2.2485834963723983,-1.989750119044734,-1.8943606905490142,0.22066651707642743,-0.8312276157649712,-1.6831120651188145,-0.6869690316126023,-1.8704403247102555,-2.290108397602478,-1.9207299199405656,-1.9079516154252634,0.2546214168499642,-0.8701283440135763,-1.6193324875671338,-0.6952489198281339,-2.2711459832208245,-2.3083662727131884,-1.9670557931431938,-1.8809847694275719,-0.8425731060864616,-1.6789909802872898,-1.9671487571716533,-1.6868815582681718,-2.2252794087880674,-2.0013817762352426,-1.946548855350936,-0.7928018313337797,-0.700236673915371,-1.979040766659216,-1.8964677004753563,-2.2789262561493624,-1.9701514757950003,0.1744718829643357,-1.5455039573900087,-1.6605496876864332,-1.8697918522359032,-1.7216842178757328,-2.2291948753972886,-1.9544343604180463,0.07233264472912777
121,10.1275,-0.9126495486147933,-1.703179648599657,-0.7863663303631282,-1.884926314287573,-2.261255495154254,-2.016425855839648,-1.9173517837296115,0.22343591583499128,-0.8752034700414983,-1.6960372559029664,-0.7002922365352946,-1.8941102054247154,-2.3167701674995387,-1.947608674143774,-1.9257049947585254,0.2543408109110276,-0.9149534166023785,-1.6309729049697372,-0.7004030992521544,-2.286067073001959,-2.3325285321107856,-1.9861551378926652,-1.8974658443909056,-0.889175575148837,-1.678320410901327,-1.997932974744251,-1.6868448829952545,-2.2478273086190796,-2.0120458319163204,-1.967707495213592,-0.8338863034973358,-0.7162844457255538,-1.9996075096337824,-1.9011737674618323,-2.31016430798907,-1.9920319534975603,0.16865404168278006,-1.560586432799213,-1.6928351141202442,-1.8827194469857376,-1.7416000787523656,-2.2656279343726187,-1.979108436483859,0.061691812314059694
122,10.210833333333332,-0.9570782351896797,-1.7195670020409723,-0.7977069677321945,-1.9053969475534926,-2.271687612492694,-2.0362948299562285,-1.9332185648902802,0.2298079339201116,-0.9107268498927075,-1.7136815155539535,-0.7115457661314671,-1.9152522389586637,-2.3398787926956595,-1.9736317394807459,-1.9399594010465595,0.2577213717337701,-0.9489221471754952,-1.6432953768612206,-0.7100751118972962,-2.307520029420828,-2.357098118717575,-2.00364269606257,-1.9096411339095527,-0.9301447950513295,-1.6963511611890558,-2.024982327780484,-1.6914423762748252,-2.280586642633109,-2.0195323496102384,-1.9781688288069244,-0.8759262978334907,-0.7310468000657174,-2.0230094196966917,-1.9059854044262838,-2.3278633427873436,-2.0125314713939764,0.17073510070790793,-1.573438827963665,-1.7287787812777844,-1.8971064081397446,-1.7484097197463484,-2.3046240473272546,-2.0015249043439645,0.05238839563551734
123,10.294166666666666,-0.9940429038645321,-1.7390621384757567,-0.8021289249677975,-1.9271126516917676,-2.280880831112009,-2.0567573650478286,-1.9501610283136999,0.22778316929024023,-0.9559949596476419,-1.7228442386637746,-0.7261294074273505,-1.9274662331339512,-2.3612342669565916,-1.9981985707314514,-1.954314708965993,0.25816328267390243,-0.9914316506934508,-1.6456994978476756,-0.7206651303295356,-2.318705459472444,-2.379475241947837,-2.020118772992303,-1.9221103949513638,-0.9702777408130341,-1.7096827125285583,-2.054096759050087,-1.6922735701170237,-2.308756369515031,-2.033242057135719,-1.995732668342183,-0.9167188790222285,-0.7421235278304986,-2.0444464908261875,-1.9137024697481881,-2.345823317336647,-2.0316501119113566,0.16591483701718449,-1.5920604127005196,-1.7593805209716002,-1.9161529336447916,-1.755911568635927,-2.314582374678343,-2.0174831277730707,0.05142209315630522
124,10.3775,-1.03434076649424,-1.7472645145637036,-0.8156322675509566,-1.9582735700403244,-2.29003613154488,-2.0778137848655653,-1.9661791688916601,0.227162218719397,-0.9988050108359148,-1.7339248218603167,-0.7366429483617434,-1.9463519968801815,-2.3792365848519523,-2.0191086242539815,-1.9695707939512923,0.2552667268018171,-1.0340790496592112,-1.6673848641678073,-0.7253733265583893,-2.326623969465097,-2.4006601114763324,-2.0343836740642693,-1.9308733857085012,-1.0069713952860453,-1.7149145481294656,-2.074676212093901,-1.6929379969058327,-2.3341354509245837,-2.033775680619737,-2.0113988270295984,-0.9518611192649784,-0.7549144209076836,-2.059718717899706,-1.9191248222701613,-2.369644189236812,-2.042787958031699,0.1579930283342087,-1.6064504587555077,-1.7962401659909024,-1.9356592212103743,-1.7651040572236565,-2.3403020792999985,-2.034182472699148,0.05059260409981574
125,10.460833333333332,-1.0779690422496655,-1.7611735889445619,-0.8236170614660322,-1.9854798461544882,-2.3047544921323793,-2.0938644132583217,-1.979472982125059,0.23454567779717372,-1.0347542221877115,-1.7375226638073584,-0.7424861777860091,-1.9667093402347122,-2.40388574175522,-2.0403613579845494,-1.9833275321947643,0.2462318869025869,-1.0736614741181802,-1.6749510736929305,-0.7323998720369141,-2.3312761650203533,-2.422052937238299,-2.0498377047038834,-1.9385298655974361,-1.045822749155458,-1.7234461530329588,-2.0881206312238705,-1.6906351893990794,-2.3605228514963654,-2.051133944497511,-2.02596711907838,-0.9979500982846119,-0.7620192721782051,-2.078026096693876,-1.928252321297958,-2.3879259168950364,-2.061945093291892,0.14996945312870866,-1.6124082398029445,-1.8289575501015687,-1.9534254683086232,-1.7759856213364045,-2.3595823265233036,-2.045622307203427,0.04369962845002829
126,10.544166666666666,-1.1179249576176424,-1.7725888222381379,-0.8458833732007245,-2.0057316238069864,-2.3152368890239687,-2.111309574172746,-2.0008424641239015,0.23253414092873023,-1.0814398196337853,-1.7442371652045674,-0.7590588854640768,-1.9821380743426529,-2.423981733843739,-2.069556231437489,-2.001184800646555,0.24545894547596778,-1.1223760616582035,-1.676597725926972,-0.7345449376617066,-2.3424626510730526,-2.43805392942945,-2.0674811703795677,-1.9498795952589478,-1.085628800939368,-1.7316770141117677,-2.106429961523049,-1.6845646807284345,-2.386917538839835,-2.059917571512513,-2.0402373596967163,-1.0339829033254446,-0.7762378755161454,-2.094768623884519,-1.9338848266004702,-2.3994684595258855,-2.0721216017837167,0.1562438906165447,-1.6173330314457186,-1.855932508046139,-1.9742518721742999,-1.785354700825347,-2.398822284136311,-2.0602020015203983,0.03814286695151123
127,10.6275,-1.1508057464009775,-1.7817096770442953,-0.8556312697460713,-2.0284290469879447,-2.3220842961775032,-2.1215495916532516,-2.023087611607301,0.23512820133479814,-1.1224590363054592,-1.7452677287875005,-0.7737608620724413,-1.9956380114568675,-2.443724558098716,-2.0874927057052552,-2.0079424770146495,0.24054808473639347,-1.1670199574095648,-1.6843244220064688,-0.7408086937729026,-2.349984031871312,-2.4432632985059777,-2.0769143766027556,-1.9627223365581257,-1.1243865569888705,-1.7378066200701712,-2.122004148845595,-1.6783260043994135,-2.408718483539313,-2.06712728271646,-2.0496093650917753,-1.0735566291532346,-0.7843700257887336,-2.107146297046648,-1.9356221984097268,-2.41287177715129,-2.0819175681538447,0.15381612075970896,-1.630624111215301,-1.8799648755438196,-1.9869386298047982,-1.7954097395659718,-2.4024211223840406,-2.0697209280378166,0.040922021109416395
128,10.71361111111111,-1.1866086497184487,-1.7887356179429559,-0.8592608185964534,-2.0443722599048884,-2.3294976853592244,-2.1389847898420147,-2.036408421903481,0.23972845105167956,-1.1616091125346282,-1.7472137593276054,-0.7799918992001658,-2.0032089649379725,-2.4519142123052227,-2.106770243458424,-2.015000439764872,0.2384994866129812,-1.2095903140449895,-1.6953307647005698,-0.7427913101541785,-2.347440910976525,-2.458281255184553,-2.084337628927889,-1.96785785258437,-1.1628930314880606,-1.7466344614439966,-2.1434431398167737,-1.6673186942913747,-2.430924659153981,-2.0751637974693193,-2.056682952469704,-1.1132683780551842,-0.7990155188563475,-2.1215591146544694,-1.935864297420898,-2.4223358306005496,-2.0903330776038382,0.14808592426632505,-1.642680758571739,-1.9138544892904819,-2.0108859379601443,-1.8063491854580773,-2.4083780139684823,-2.070778461296695,0.039236793189487126
129,10.796944444444444,-1.226930916004806,-1.7976661114940993,-0.8799720877495893,-2.0607614069827447,-2.3344780261437688,-2.1502154929789787,-2.0442048929497716,0.2379354809312435,-1.2020872958537563,-1.7450746636322183,-0.793951789348877,-2.013250749254337,-2.4667506950521925,-2.127188308945696,-2.0235585681208876,0.23191333274952788,-1.2448842917796408,-1.7060163584110346,-0.7434929560327485,-2.3560338912633587,-2.468908010442323,-2.093151232952419,-1.9766859076513885,-1.207545246454034,-1.7505600306006213,-2.155346881832955,-1.6627422846575204,-2.442735042217882,-2.0834278334393055,-2.0604579400356284,-1.1541152598399382,-0.8071741515725153,-2.1376070760813803,-1.9352109847922887,-2.43726058151033,-2.093368215890151,0.14965308259064716,-1.6567022549036599,-1.879201186958661,-2.0138939931629967,-1.811971490425773,-2.4056921340485955,-2.0715739779913083,0.04288688621805034
130,10.880277777777778,-1.2597698010107734,-1.8099006262377595,-0.8913651457065382,-2.077396632863839,-2.33862628591416,-2.1546420254018512,-2.054277023292613,0.23714988064093184,-1.2312908409958783,-1.746449850544567,-0.8020403259327683,-2.0223631799820843,-2.478634005732425,-2.1413463679938896,-2.0298167420642006,0.2293898045045119,-1.2852990583711232,-1.7101808091722346,-0.7479138000793679,-2.3545635749197587,-2.480543775516911,-2.1011554943168047,-1.9790062672972004,-1.2499402317368864,-1.7531828217389718,-2.1655153230616158,-1.6601963101248973,-2.4577486122399175,-2.0907201066028844,-2.070534146993655,-1.1892943918375867,-0.8176457217839099,-2.1480901815999713,-1.9344621221453444,-2.4412459923246628,-2.095623069324129,0.14931737793306116,-1.6638878835282715,-1.8442048071975576,-2.029962991698644,-1.8184751104174777,-2.4239626602403077,-2.0741068569691943,0.040872003982023106
