,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA3B3C3_rep5,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep2
63,5.2775,1.3051120214225558,1.3976686851842237,1.1986367357082397,1.431960823613895,1.365424014524412,1.3638943335355205,1.2678396025984315,0.3760074409186581,1.4503304348372035,0.730676785459783,0.7052179688814746,1.307044551964751,1.6965455979384523,1.8103458227046638,1.3086786524194587,0.40301772173299005,1.2251907288217694,0.9552982156188331,0.7174281259276748,1.6203764174835678,1.4165625611004597,1.4795062697898307,1.3995514927761992,1.275278893357684,1.295812050341559,1.3114330664583946,0.7555162490812543,1.8406913806042917,1.1659994847090545,1.385066877030756,1.498251547927106,0.7232952530836697,1.3619897226176028,1.2678537300622028,1.4431592566552502,1.4414985676918182,0.13273869631531726,1.0148927640405274,1.0745194659779609,1.4470224345493385,1.275333308024663,0.9612767893816831,1.5317825505093587,0.12407282320943251
64,5.360833333333333,1.1309007779255433,1.0481900970334925,1.2722824019845316,1.2804615416975937,1.6019484292493946,1.4317469828056428,1.2899492188994404,0.17646831984608247,1.2079248634469673,0.9916516553593532,0.8350053234927131,1.3087719204834374,1.3407612798069828,1.6746900572888301,1.139643286360765,0.09246726959170466,1.5344620647465887,0.903352115644034,0.6578548856482124,1.4512653679059164,1.5405026181367245,1.3318778959074185,1.0847944600281796,1.5956977890717683,0.8942426653245467,1.1416358151628032,0.9783045125035564,1.8467489900323608,1.0326546084165713,0.9388215807025697,1.4916097105448445,0.7306647987623122,1.594042173272465,0.9815395625795166,1.3742531679716457,1.3117828052442153,0.425674770981277,1.394770356848599,1.1688054161001455,1.0605420153769807,1.23770957089669,0.6737957709948981,1.036976145563198,0.02789005169897633
65,5.444166666666667,1.3259816912097018,0.8985693597861747,1.3758497194086399,1.3689250878368173,1.3885715811344899,1.249624532541284,0.9819818981947638,0.41669623281801427,1.174802864406322,0.742470155778468,0.7746489330839708,1.3704145940555892,1.5249285320675334,1.7788567766685497,1.3504986604713871,0.39176719085807227,1.453015271562532,0.8412985744475431,0.4081744080840716,0.912257790901334,1.2344467838799003,0.924278494895511,1.0299276201519394,1.365367114406003,0.7425398740829995,1.151769022619564,0.6008315976100541,1.5025318084404171,1.1393309637542686,1.2524614618811152,1.214235070934899,0.8379064376242907,1.3860577496127127,0.9551111194737164,1.3852824277042692,1.1520518161611424,0.40852348103338715,0.9344338426486756,0.9130221381326928,1.074013774656904,0.9996971051639245,2.2261005269906184,1.0519881285984347,0.3916628890593627
66,5.5275,1.3703579700884598,0.7888071306358689,0.6193386514415717,0.9973513311941136,1.3452923636293879,1.0475266646127264,1.153937680616369,0.22669184471313264,1.5109676402183732,0.7331330071529202,0.8641490621890611,0.991972827447299,1.449047406372656,1.2528466152276843,0.8812449428926776,0.3109176850083167,1.4908536604569462,0.6791380896658065,0.718386489229338,1.173353040674966,1.2383948636327031,1.1567077638447434,1.2049512853529922,1.564290336905846,0.6807042987211877,1.0618327896263537,0.7530979935128393,1.6380410452232832,0.7960277273194193,1.07598676479741,1.2561309893788406,0.7650204348878943,1.1980365084644637,0.8985685685325425,1.3462471246768224,1.3023055493668299,0.051284561292749116,0.7338840605882266,0.877169855444681,0.8974375010309494,0.9812977104216354,2.188192035770411,1.1368192574996776,0.28539099078021607
67,5.610833333333333,1.1840328160594107,0.698904064796077,0.4227491610409881,1.305740140714693,0.982109672375562,0.9854530607926305,0.9758166056871037,0.11645581922575111,1.556422386185792,0.5536409278825453,0.673505974429166,1.0534468743170609,1.1231179535710247,1.3166602057719836,0.9518823010080404,0.17991895123341456,1.3779805350747665,0.6968711573025611,0.6284909256344727,0.6945504721185339,1.0823466624372995,1.0191653998027523,0.7198657666127719,1.4524709162836773,0.638736559512174,1.2618272162098123,0.6851041889500927,1.3032779068008802,0.6927440774010946,0.9593977326836305,1.2173008186367669,0.6020070547781912,1.21997850575462,0.5719120770806999,1.077147346905705,0.9125439532306334,0.4639577473264636,0.7131218478863302,0.6212487904283714,1.0708129833782742,1.0025131822408961,0.7700712732789705,1.1114702879981557,0.44907401311177025
68,5.696944444444444,1.1070094233041312,0.4388608155003431,0.816081210661272,1.1840913851262544,0.8190224052059893,1.103403402755853,0.8276187123206885,0.23598881886578005,0.8911702904105049,0.6239946343313442,0.7427199325128739,1.054836987215552,1.377140223707513,1.330298179529097,0.9224109014431428,0.21877118843891813,1.1643991915183676,0.7244982717291261,0.21848751440639752,1.0558494408105739,1.0063019850754924,0.8416510997741189,0.6446713736882277,1.5899123044189212,0.6766372748972093,1.0117524016255601,0.226850672286205,1.3082435966182198,0.6094791939801708,0.9226946077728437,1.1577479039473475,0.8188665605271054,1.281883796510977,0.555141811979755,1.1179831815999968,1.1327669755669465,0.5665427754478457,0.5721480398333112,0.7452591644995616,1.6641400108155573,0.8033453121683389,0.8117392130039016,0.9859419736719239,0.46271161306479897
69,5.780277777777777,1.7892909786881683,0.6286780340020733,0.5093347622533795,0.8524049329391974,0.616029462145254,1.001377372079426,0.6493440388217128,0.3752915049586699,1.3052145337940624,0.4841948408274753,0.7817911982362531,0.8861434175857286,1.0811142660229927,1.1137611661485658,0.972830910065752,0.14747459524511092,1.2401129183477735,0.5920199256840785,0.3483760532085322,0.697249303016333,0.7202606360684852,0.954164560720479,0.6593684151121426,1.3666179453579916,0.32440706148610493,0.8016084443580127,0.08833793151161805,0.8529393151454849,0.7862322587291642,0.7158776312991686,1.3074755830278322,0.5555992143734939,0.9637524348620111,0.23825793962814462,1.1187547151613308,0.7529745636354424,0.2890393827163847,0.6309634697909727,0.7492011980972004,0.9674183726967123,1.0637958877263638,0.603196825975912,0.7802350659457424,0.3363034484106761
70,5.863611111111111,1.0808806617611675,0.30835636957463414,0.7425097772650329,1.140680652446537,0.5831297454095552,0.769374650242676,0.6209926228857544,0.17436453764544757,1.1885582900373117,0.5942422596631524,0.8107200324828099,0.7173664157627544,0.9950401289546414,0.8970497937017847,0.593142491985801,0.1860293699869509,1.3251249965805527,0.7194366102733422,0.4381563402607109,0.8387494156877561,0.8342224196771154,0.8667054795603879,0.8439571981928413,1.2125912753143284,0.4020465340571126,0.7813954421204727,0.17956645424307358,1.1073662598780425,0.6630024550124388,0.7489470434978396,1.2164871860740278,0.5822052775629273,0.9655844740371101,0.4712606259610684,0.9694620331839737,0.8931666641407308,0.21144730693756048,0.3695689691925877,0.8030751106836826,0.6006478586130435,0.5538666924130022,0.8344450807687147,0.84435031409107,0.20984917768142122
71,5.946944444444444,0.9117816447567544,0.3578964695113405,0.4756062166404344,0.8789184117238338,0.5603221594067709,0.747394918627131,0.722564501599155,0.06320857588262875,1.1912047256405651,0.17413760109464746,0.5395066952234557,0.6585062309740837,0.7589178601356673,1.0201646886820464,0.6033458115554275,0.36443571071410125,0.9994386996918763,0.37674881497037765,0.3078281743392703,0.32034913646357477,0.8381871399016744,0.5692735531694457,0.6984380290144561,1.3678357226683504,0.47955630555696066,0.5611134918552267,0.3605367277233008,1.0915256253363248,0.7297889678860584,0.48190308360502265,1.114786035760284,0.3386850103479658,0.8073799663664495,0.32415003645070645,0.8601052204548844,0.5733432232325786,0.36376628666316707,0.5679653675427714,0.5968811207446729,0.5738282583932197,0.5235595057020741,0.5854849434990663,0.7582884652261832,0.11334846016957682
72,6.030277777777777,1.0619970925926305,0.31729897912544863,0.3986240408206551,0.8371180786292771,0.34760561073627133,0.6554378585166004,0.5140597114391913,0.25182427744251135,1.1431569999035867,0.24388157334242563,0.34815144551649685,0.4495631113394014,0.7227475063954353,1.1431064760044642,0.5134410323688166,0.4326938151908984,1.483057293614405,0.20395702761590787,0.2573913547769488,0.442047823669112,0.6121546004819548,0.5618684783802128,0.4728112124367403,1.1023547079674545,0.36693698710074946,0.9607626897333177,0.23124923882132084,0.795418603065948,0.4265909840978778,0.42474598985787204,1.2723754472394775,0.8850386719878925,0.8091389632809814,0.3169263361060391,0.5806843609536408,0.6235041865059348,0.5559960611909559,0.26615349241766056,0.5406194457892364,0.5469593621033504,0.40287610304294885,0.07631737782673806,0.5320502643161085,0.19680095592825478
73,6.113611111111111,1.1715301628705073,0.34656454175022083,0.771563209743297,0.5752795208035653,-0.0650209918108639,0.5235031510971252,0.5954782882741402,0.22021229891272986,1.1244182649255856,0.2834748825910559,0.48665454150776516,0.5205373038706258,0.5565291137593954,1.0558757790061173,0.5034283172624463,0.2008038808963271,1.1959840367383492,0.0910617344181414,0.4468456814630523,0.00384483631658648,0.5161246048973395,0.26448995198232034,0.3970770520952289,1.2361516439260258,0.3641891879720935,0.650343131154844,-0.09829552596771331,0.9290463816376837,0.4634076920874221,0.547475999494669,1.0892587281430737,0.6712665207489791,0.6508615153124658,0.07958968947295691,0.6611995378524264,0.5136494990007439,0.39813637056490153,0.26413416946471374,0.5442903023496977,0.3100409600468617,0.4318182558607968,0.9369433449545548,0.7656364541725047,-0.02979367422876907
74,6.196944444444444,1.0903840058761,0.12569379873873238,0.7444236828426849,0.563402605670166,0.18244126274801903,0.5015904774569234,0.3268202673629648,0.06837329569659069,1.1649916656050914,0.35291823298918745,0.28501624043048385,0.26142905447194686,0.5502627274492932,1.0684732194459223,0.23330782831491995,-0.0012338949759146851,1.0382221799115825,0.1280634199525902,0.3261909548432053,0.12573953410485025,0.5900969563667046,0.4871376707222415,0.2312358504009939,0.9692299354255356,0.051313515623056576,0.4898549107487072,0.021902919477484115,0.6024101466473519,0.15023828198606984,0.3100933487546238,1.1954391785811198,0.32736881390422196,0.6625476720934621,0.15214026063413005,0.5416508335160451,0.6637791052021473,0.22018695557513285,0.30190822240283227,0.527893905981774,0.36307284276448054,0.34038773155642543,0.7573638036283776,0.5590477754538306,0.503564231272763
75,6.280277777777777,1.3185617645791547,0.12468738946410902,0.7272054190497297,0.17148720043501295,0.03999128758717535,0.5696995185864834,0.19808568335571725,0.3463079220129993,1.1548803396402059,0.22221232664957355,0.5232367986053006,0.3422386079397628,0.42394839188285915,0.6908994175046694,0.33307972684691767,0.23658068448250097,1.1697749664393882,-0.08503743283784256,0.25542697591963964,0.11773127741944998,0.2640714578483992,0.5398113313035613,0.24528790854091828,1.1815929795143818,-0.021689424325878788,0.5692981223726605,-0.18815493909572392,0.42551108071607135,0.19708194561686546,0.3225982728780148,1.140920091142158,0.49334580773358266,0.7941974823574135,-0.12542178679083488,0.4520383295019748,0.3038929490403834,0.2921475577578177,0.299476473022426,0.4014304712645364,0.046054801034400676,0.2085862935064067,0.3875797101370304,0.7822849666652978,0.5168743347678783
76,6.363611111111111,0.9960665746334849,-0.03645404868065831,0.33990837679205826,0.39953317208669453,-0.14237200192753602,0.257829955378534,0.32927457029322543,0.48401683089641045,1.3340874175283284,0.1713578636491114,0.5013164714403089,0.2829662079627584,0.037586150673959096,0.5931549917850298,0.38274417342138567,0.0742478158947187,1.2206456320848076,-0.09824034264280253,0.3645535462508955,0.02981942733269514,0.37804791204042637,0.08251063038680022,0.3092335264775574,0.8532441654079621,0.06518097191427945,0.1986728591134324,-0.29846861631362664,0.2783503634899285,0.07393787649470333,0.38499100610612325,0.965704750893332,0.46919775752376564,0.41581099393845944,0.07690371035448923,0.1123621065603267,0.16399097389075654,0.454017919395386,-0.03316025881482873,0.4849002118002838,0.058986625872179226,0.43641570106284844,0.23759201831245289,0.3353487641588622,0.6001362993519747
77,6.446944444444444,1.1229015643768572,-0.22772988028255775,0.4125325139940141,0.2575403873963639,0.03535031176138165,0.2359814686279916,0.30038696160724815,0.31150067419683813,1.112616022566433,0.02035554202881472,0.24925551343099947,0.1736120971218755,0.21117604663272915,0.9152405593115582,0.12230132784340178,0.3517676955983369,1.250837405068222,0.03845517021546489,0.3135704679520965,0.012003345603643339,0.33202612138019255,0.26523526458954244,0.2630730029491719,0.9041868744887056,-0.2780746936991046,0.11797921328667664,-0.4290376271764976,0.48092917164022086,-0.0491947301738734,0.39727178168128696,1.1497964353803185,0.1849249175684447,0.4373882537716959,-0.25088308523654884,-0.1273777553661965,0.05407312257370652,0.2557977835162318,0.00399884482431204,0.34830334021477344,0.4218681085306593,0.1738777095537141,-0.042598320470405925,0.34823990213321215,0.3133497888811844
78,6.533055555555555,1.0490698548311992,-0.24913947190869629,0.10507778807646234,0.28550871291780616,-0.1568428515970008,0.1341537390320949,0.2014228901204294,0.26876010257980687,1.0204692708508014,-0.1807939422062738,0.35705417816038637,0.2441765168902494,0.014718121765283752,0.5771567355306666,0.09175134916013342,0.24914051964588785,1.1703535060677666,-0.07495041621799355,0.07247754369480879,-0.09571760532195318,-0.09399411195538526,0.02798493048622012,0.006806635469617443,0.9244244803059773,-0.2314558210401652,0.22721727643676398,-0.06986148705844565,0.15324867886341398,0.10768332250949435,-0.06055916815322939,1.0831984146273557,0.38052754116801407,0.10892930789281717,-0.3387820113338162,-0.1371811771422095,-0.05586066264523563,0.14748689389505204,-0.009045400055552624,0.26164006815703916,0.06469904050017244,-0.009025929717474382,-0.06299035729358796,-0.08904088736629841,0.24651446797212043
79,6.616388888888888,1.0645745597023188,0.009317807893817266,0.9175441559570654,0.05343801498740982,-0.4589525700619485,0.06234644719024492,0.18238238804628143,0.5357957655265461,0.9876502712772229,-0.3820898950869299,0.134712718298833,-0.03534029236674009,0.08821241727399298,0.5289041343106811,0.2410943956610219,0.056366483804364334,0.9091971482190047,-0.09845662553066499,0.17127457670695584,-0.4233440623116157,-0.2500129860497852,-0.2192406753915956,0.010434720328563055,0.9239603485762773,-0.19496181181458733,0.18638713933717393,-0.49093971170741135,0.49531005588108545,0.08457123313487351,-0.14850161215299432,1.125913951137244,0.33600588062980546,0.2304342014385504,-0.2867929061702594,0.12295191956026559,0.18418955994463634,0.3590849950525011,0.0877078206215485,0.18491060629942896,-0.08252078649171385,-0.08229346947141679,0.016416854303910464,-0.04649287444748392,0.31963000200208697
80,6.699722222222222,0.7994187853801373,-0.29235741140222665,0.35993157405001414,0.1813281597241487,-0.30097991950118325,-0.11944072639587114,0.2132654869892892,0.34260831133370806,0.9741621255408482,-0.1935316246798017,0.12223138560415656,0.22506190860862338,-0.01834102644271296,0.29048336794177704,-0.23966937512240413,0.43344578355560875,0.957371537115091,-0.3620629829426239,0.08996137077306036,-0.6008766615461402,-0.2660306992469716,-0.06644185655544939,-0.2360424474087193,0.7627978371829629,-0.07859206955962701,-0.04451110800988252,-0.4722718172451571,0.017114470439914882,-0.4085317980158792,-0.006555320072731321,0.6779462998913973,0.04136018726799035,-0.06809702135376984,-0.3149156084420181,-0.036978387738130156,-0.19577626850098365,0.5505918322555657,-0.2657406809968536,-0.041884835662340525,-0.3597915804800073,-0.05592316645314852,-0.38437574167389443,-0.0741153313714626,0.3926960571089792
81,6.783055555555555,0.6336056309385436,-0.3441645023041439,0.23223999826628544,-0.10082098697038736,-0.6629259735908117,-0.07120810132237546,-0.09592778205532365,0.23919838711363417,0.9700079281363024,-0.3351184410874829,0.25961043092158737,0.0953833579661849,-0.054942169790209605,0.08189504713603174,-0.16053980641645246,0.29037861409602433,0.8448798708067897,-0.4857690153067072,0.028537730233999012,-0.5883160385196097,-0.17204745015145612,-0.1336189165597754,-0.23262457390123184,1.080940296176455,-0.4623459996440796,-0.09547737637319349,-0.8238573201673055,0.08866308731183725,-0.01162656896918442,-0.0047200626659494,0.9192987083496521,0.20659071140359925,-0.02666431714582064,-0.4031499573083263,-0.28697202232414937,-0.14575820738115478,0.322007151517215,-0.23939009469196734,0.09125395099080807,0.012886450737723815,-0.2999132814320338,-0.03536720367998416,-0.20190753255254276,0.32571230019111524
82,6.866388888888888,0.9171381881355354,-0.6061028392991737,0.10446938401340405,-0.21300955941209712,-0.5647918038152209,-0.12295599728311993,-0.10519738870123913,0.3355666387941648,0.9051907663576252,-0.3368496564484452,0.22685010418391435,-0.03437570725183982,-0.24159097397783624,0.17313978102741817,-0.1315167422052219,0.06716517033680354,0.8417253398023774,-0.3995742511081833,-0.022996540012777247,-0.43566282803935696,-0.16806343762813775,-0.0307721590021894,-0.18931136653227834,0.9883910677742067,-0.4262230092682638,-0.18651157729271678,-0.6456957373432736,0.23995706829377017,-0.42471387605966276,-0.10299561168532614,0.5899744164505253,0.46169770236445357,-0.17526764349861926,-0.6514957923915826,-0.2870289082919008,-0.41575631664996676,0.37333069959656756,-0.16323961217343894,0.04432717400125713,-0.2144869003988254,-0.4842620792017631,0.5334434073758396,-0.4198687545584398,0.0786783989075998
83,6.949722222222222,0.7800195414131077,-0.5281717988547051,0.15661968619570205,-0.41523769213413836,-0.6265784794673646,-0.04468473406978172,-0.044543303171448334,0.19171371111873958,0.8097137202983241,-0.5387245849369812,-0.01604934558883578,-0.39421505111111776,-0.488287401018639,0.1542181771717303,-0.22260002723071246,0.2438056469036916,0.7679111270677026,-0.5134782204649956,0.08535836548647728,-0.4829176642260099,-0.6440788608024833,-0.2679018875231444,-0.44610253390947996,0.7651534863605791,-0.4802225074641138,-0.007613623079490052,-0.717786586016458,-0.1990024277920872,-0.32779451393026454,-0.35138173988239507,0.8099766566110363,-0.11331859151466278,-0.22390695887231052,-0.7799529537772937,-0.4171489705428108,-0.2157706568162521,0.47456222399891873,-0.3972884270795846,-0.012664959865315071,-0.5319118412125625,-0.5489678285802388,0.48205702812663076,-0.41799827611002977,0.13159402167805592
84,7.033055555555555,0.712252767897237,-0.560370759418182,0.32869085921395497,-0.12750551988714823,-0.7482870676484576,-0.3363946315717132,-0.29396549629794005,0.3976402476463813,0.6335798628512542,-0.4007425427634054,0.0009123297109325512,-0.39413443878494525,-0.4550314137296573,-0.18486915845333624,-0.2737895069927141,0.04030023813723112,0.7034404080261651,-0.3174804551277564,0.07360225274214065,-0.860081180513463,-0.5600939190603812,-0.21500840580619449,-0.30299778586478787,0.7012308784869861,-0.6843439050950418,-0.43878342681568644,-0.6901293838039201,-0.3182142450985088,-0.4608692755321116,-0.28987822100769356,1.059308653726754,0.1115420771077636,-0.1325822226261885,-0.8185212820141,-0.30733213478579485,-0.3158012889438649,0.3657014729757178,-0.36153573497730646,-0.07972224481987294,-0.2993885787889929,-0.6240288024097898,-1.0095254072514328,-0.4062953780814275,0.20445883768259546
85,7.116388888888888,0.42384093739795176,-0.4626991014171062,0.03068285696581613,-0.17981317763912988,-0.6899186332681306,-0.378086009776118,-0.4134639395217587,0.41334689075167097,0.5167922597088271,-0.7229028481737977,0.14773537727825634,-0.26413363655446154,-0.6918229757317397,0.1458783785518158,-0.5250850277488872,0.35664913809258897,0.5183163505587458,-0.6615804884796067,-0.06826507167907232,-0.787154009648889,-0.5361088120481726,-0.4020920175779205,-0.299996833454399,0.7766265628719013,-0.5285866148560184,-0.5000209023544897,-1.032723648696716,-0.44767723075312116,-0.3439389521246384,-0.4984848298107456,0.9179736251718341,0.07627995458019382,-0.47129339501885215,-0.777200618113849,-0.7975783275370382,-0.16584827465148602,0.20674819552438622,-0.4759807333620047,-0.4468444760499713,-0.31691731997629863,-0.5894432775570597,-0.29130296703920266,-0.24475934350006764,0.32727251686201114
